Country,Region,Date,Age,Cases,Deaths
Germany,Germany,2020-06-29,5,5509,0
Germany,Germany,2020-06-30,5,5546,0
Germany,Germany,2020-07-01,5,5593,0
Germany,Germany,2020-07-02,5,5623,0
Germany,Germany,2020-07-03,5,5660,0
Germany,Germany,2020-07-04,5,5683,0
Germany,Germany,2020-07-05,5,5701,0
Germany,Germany,2020-07-06,5,5739,0
Germany,Germany,2020-07-07,5,5777,0
Germany,Germany,2020-07-08,5,5820,0
Germany,Germany,2020-07-09,5,5849,0
Germany,Germany,2020-07-10,5,5883,0
Germany,Germany,2020-07-11,5,5905,0
Germany,Germany,2020-07-12,5,5919,0
Germany,Germany,2020-07-13,5,5940,0
Germany,Germany,2020-07-14,5,5995,0
Germany,Germany,2020-07-15,5,6047,0
Germany,Germany,2020-07-16,5,6092,0
Germany,Germany,2020-07-17,5,6140,0
Germany,Germany,2020-07-18,5,6178,0
Germany,Germany,2020-07-19,5,6203,0
Germany,Germany,2020-07-20,5,6238,0
Germany,Germany,2020-07-21,5,6274,0
Germany,Germany,2020-07-22,5,6337,0
Germany,Germany,2020-07-23,5,6415,0
Germany,Germany,2020-07-24,5,6494,0
Germany,Germany,2020-07-25,5,6533,0
Germany,Germany,2020-07-26,5,6545,0
Germany,Germany,2020-07-27,5,6596,0
Germany,Germany,2020-07-28,5,6674,0
Germany,Germany,2020-07-29,5,6745,0
Germany,Germany,2020-07-30,5,6833,0
Germany,Germany,2020-07-31,5,6915,0
Germany,Germany,2020-08-01,5,6973,0
Germany,Germany,2020-08-02,5,6994,0
Germany,Germany,2020-08-03,5,7063,0
Germany,Germany,2020-08-04,5,7144,0
Germany,Germany,2020-08-05,5,7266,0
Germany,Germany,2020-08-06,5,7390,0
Germany,Germany,2020-08-07,5,7514,0
Germany,Germany,2020-08-08,5,7605,0
Germany,Germany,2020-08-09,5,7643,0
Germany,Germany,2020-08-10,5,7765,0
Germany,Germany,2020-08-11,5,7903,0
Germany,Germany,2020-08-12,5,8111,0
Germany,Germany,2020-08-13,5,8282,0
Germany,Germany,2020-08-14,5,8436,0
Germany,Germany,2020-08-15,5,8538,0
Germany,Germany,2020-08-16,5,8595,0
Germany,Germany,2020-08-17,5,8762,0
Germany,Germany,2020-08-18,5,8918,0
Germany,Germany,2020-08-19,5,9095,0
Germany,Germany,2020-08-20,5,9239,0
Germany,Germany,2020-08-21,5,9411,0
Germany,Germany,2020-08-22,5,9494,0
Germany,Germany,2020-08-23,5,9552,0
Germany,Germany,2020-08-24,5,9699,0
Germany,Germany,2020-08-25,5,9839,0
Germany,Germany,2020-08-26,5,10006,0
Germany,Germany,2020-08-27,5,10142,0
Germany,Germany,2020-08-28,5,10264,0
Germany,Germany,2020-08-29,5,10342,0
Germany,Germany,2020-08-30,5,10388,0
Germany,Germany,2020-08-31,5,10475,0
Germany,Germany,2020-09-01,5,10575,0
Germany,Germany,2020-09-02,5,10680,0
Germany,Germany,2020-09-03,5,10817,0
Germany,Germany,2020-09-04,5,10968,0
Germany,Germany,2020-09-05,5,11070,0
Germany,Germany,2020-09-06,5,11136,0
Germany,Germany,2020-09-07,5,11272,0
Germany,Germany,2020-09-08,5,11390,0
Germany,Germany,2020-09-09,5,11537,0
Germany,Germany,2020-09-10,5,11665,0
Germany,Germany,2020-09-11,5,11804,0
Germany,Germany,2020-09-12,5,11896,0
Germany,Germany,2020-09-13,5,11959,0
Germany,Germany,2020-09-14,5,12064,0
Germany,Germany,2020-09-15,5,12187,0
Germany,Germany,2020-09-16,5,12351,0
Germany,Germany,2020-09-17,5,12524,0
Germany,Germany,2020-09-18,5,12677,0
Germany,Germany,2020-09-19,5,12781,0
Germany,Germany,2020-09-20,5,12832,0
Germany,Germany,2020-09-21,5,12948,0
Germany,Germany,2020-09-22,5,13065,0
Germany,Germany,2020-09-23,5,13203,0
Germany,Germany,2020-09-24,5,13387,0
Germany,Germany,2020-09-25,5,13585,0
Germany,Germany,2020-09-26,5,13734,0
Germany,Germany,2020-09-27,5,13805,0
Germany,Germany,2020-09-28,5,13931,0
Germany,Germany,2020-09-29,5,14104,0
Germany,Germany,2020-09-30,5,14306,0
Germany,Germany,2020-10-01,5,14510,0
Germany,Germany,2020-10-02,5,14710,0
Germany,Germany,2020-10-03,5,14859,0
Germany,Germany,2020-10-04,5,14946,0
Germany,Germany,2020-10-05,5,15094,0
Germany,Germany,2020-10-06,5,15360,0
Germany,Germany,2020-10-07,5,15651,0
Germany,Germany,2020-10-08,5,15961,0
Germany,Germany,2020-10-09,5,16290,0
Germany,Germany,2020-10-10,5,16549,0
Germany,Germany,2020-10-11,5,16715,0
Germany,Germany,2020-10-12,5,16988,0
Germany,Germany,2020-10-13,5,17332,0
Germany,Germany,2020-10-14,5,17785,0
Germany,Germany,2020-10-15,5,18289,0
Germany,Germany,2020-10-16,5,18754,0
Germany,Germany,2020-10-17,5,19090,0
Germany,Germany,2020-10-18,5,19340,0
Germany,Germany,2020-10-19,5,19774,0
Germany,Germany,2020-10-20,5,20347,0
Germany,Germany,2020-10-21,5,21084,0
Germany,Germany,2020-10-22,5,21877,0
Germany,Germany,2020-10-23,5,22722,0
Germany,Germany,2020-10-24,5,23464,0
Germany,Germany,2020-10-25,5,23911,1
Germany,Germany,2020-10-26,5,24629,1
Germany,Germany,2020-10-27,5,25520,1
Germany,Germany,2020-10-28,5,26696,1
Germany,Germany,2020-10-29,5,27906,2
Germany,Germany,2020-10-30,5,29201,2
Germany,Germany,2020-10-31,5,30106,2
Germany,Germany,2020-11-01,5,30788,2
Germany,Germany,2020-11-02,5,31730,3
Germany,Germany,2020-11-03,5,32912,3
Germany,Germany,2020-11-04,5,34191,3
Germany,Germany,2020-11-05,5,35617,3
Germany,Germany,2020-11-06,5,37049,3
Germany,Germany,2020-11-07,5,38203,3
Germany,Germany,2020-11-08,5,38922,3
Germany,Germany,2020-11-09,5,40020,3
Germany,Germany,2020-11-10,5,41306,3
Germany,Germany,2020-11-11,5,42836,3
Germany,Germany,2020-11-12,5,44487,3
Germany,Germany,2020-11-13,5,46019,3
Germany,Germany,2020-11-14,5,47189,3
Germany,Germany,2020-11-15,5,47871,3
Germany,Germany,2020-11-16,5,48889,3
Germany,Germany,2020-11-17,5,50171,3
Germany,Germany,2020-11-18,5,51905,3
Germany,Germany,2020-11-19,5,53650,3
Germany,Germany,2020-11-20,5,55271,3
Germany,Germany,2020-11-21,5,56415,3
Germany,Germany,2020-11-22,5,57091,3
Germany,Germany,2020-11-23,5,58253,3
Germany,Germany,2020-11-24,5,59615,3
Germany,Germany,2020-11-25,5,61206,4
Germany,Germany,2020-11-26,5,62736,4
Germany,Germany,2020-11-27,5,64228,4
Germany,Germany,2020-11-28,5,65395,4
Germany,Germany,2020-11-29,5,66099,4
Germany,Germany,2020-11-30,5,66997,4
Germany,Germany,2020-12-01,5,68258,4
Germany,Germany,2020-12-02,5,69837,4
Germany,Germany,2020-12-03,5,71462,4
Germany,Germany,2020-12-04,5,73010,4
Germany,Germany,2020-12-05,5,74162,4
Germany,Germany,2020-12-06,5,74944,4
Germany,Germany,2020-12-07,5,76005,4
Germany,Germany,2020-12-08,5,77328,4
Germany,Germany,2020-12-09,5,79094,4
Germany,Germany,2020-12-10,5,80920,4
Germany,Germany,2020-12-11,5,82757,4
Germany,Germany,2020-12-12,5,84090,4
Germany,Germany,2020-12-13,5,84910,4
Germany,Germany,2020-12-14,5,86110,4
Germany,Germany,2020-12-15,5,87650,4
Germany,Germany,2020-12-16,5,89399,4
Germany,Germany,2020-12-17,5,91089,4
Germany,Germany,2020-12-18,5,92599,4
Germany,Germany,2020-12-19,5,93761,4
Germany,Germany,2020-12-20,5,94512,4
Germany,Germany,2020-12-21,5,95503,4
Germany,Germany,2020-12-22,5,96803,4
Germany,Germany,2020-12-23,5,98330,4
Germany,Germany,2020-12-24,5,99362,4
Germany,Germany,2020-12-25,5,99995,4
Germany,Germany,2020-12-26,5,100486,4
Germany,Germany,2020-12-27,5,100919,4
Germany,Germany,2020-12-28,5,101452,4
Germany,Germany,2020-12-29,5,102422,4
Germany,Germany,2020-12-30,5,103530,4
Germany,Germany,2020-12-31,5,104331,4
Germany,Germany,2021-01-01,5,104761,4
Germany,Germany,2021-01-02,5,105113,4
Germany,Germany,2021-01-03,5,105508,4
Germany,Germany,2021-01-04,5,106023,4
Germany,Germany,2021-01-05,5,107023,4
Germany,Germany,2021-01-06,5,108072,4
Germany,Germany,2021-01-07,5,109030,4
Germany,Germany,2021-01-08,5,110071,4
Germany,Germany,2021-01-09,5,110815,4
Germany,Germany,2021-01-10,5,111229,4
Germany,Germany,2021-01-11,5,111771,4
Germany,Germany,2021-01-12,5,112612,4
Germany,Germany,2021-01-13,5,113579,4
Germany,Germany,2021-01-14,5,114353,4
Germany,Germany,2021-01-15,5,115154,4
Germany,Germany,2021-01-16,5,115832,4
Germany,Germany,2021-01-17,5,116159,4
Germany,Germany,2021-01-18,5,116512,4
Germany,Germany,2021-01-19,5,117188,4
Germany,Germany,2021-01-20,5,117968,4
Germany,Germany,2021-01-21,5,118743,4
Germany,Germany,2021-01-22,5,119454,4
Germany,Germany,2021-01-23,5,120031,4
Germany,Germany,2021-01-24,5,120281,4
Germany,Germany,2021-01-25,5,120517,4
Germany,Germany,2021-01-26,5,121157,4
Germany,Germany,2021-01-27,5,121803,4
Germany,Germany,2021-01-28,5,122381,4
Germany,Germany,2021-01-29,5,122998,4
Germany,Germany,2021-01-30,5,123542,4
Germany,Germany,2021-01-31,5,123803,4
Germany,Germany,2021-02-01,5,124047,4
Germany,Germany,2021-02-02,5,124592,4
Germany,Germany,2021-02-03,5,125270,4
Germany,Germany,2021-02-04,5,125869,4
Germany,Germany,2021-02-05,5,126470,4
Germany,Germany,2021-02-06,5,126942,4
Germany,Germany,2021-02-07,5,127133,4
Germany,Germany,2021-02-08,5,127304,4
Germany,Germany,2021-02-09,5,127754,4
Germany,Germany,2021-02-10,5,128289,4
Germany,Germany,2021-02-11,5,128776,4
Germany,Germany,2021-02-12,5,129287,5
Germany,Germany,2021-02-13,5,129676,5
Germany,Germany,2021-02-14,5,129936,5
Germany,Germany,2021-02-15,5,130164,5
Germany,Germany,2021-02-16,5,130647,5
Germany,Germany,2021-02-17,5,131180,5
Germany,Germany,2021-02-18,5,131726,5
Germany,Germany,2021-02-19,5,132288,5
Germany,Germany,2021-02-20,5,132832,5
Germany,Germany,2021-02-21,5,133068,5
Germany,Germany,2021-02-22,5,133321,5
Germany,Germany,2021-02-23,5,133896,5
Germany,Germany,2021-02-24,5,134589,5
Germany,Germany,2021-02-25,5,135289,5
Germany,Germany,2021-02-26,5,136034,5
Germany,Germany,2021-02-27,5,136635,5
Germany,Germany,2021-02-28,5,136961,5
Germany,Germany,2021-03-01,5,137313,5
Germany,Germany,2021-03-02,5,138151,5
Germany,Germany,2021-03-03,5,139040,5
Germany,Germany,2021-03-04,5,139892,5
Germany,Germany,2021-03-05,5,140852,5
Germany,Germany,2021-03-06,5,141642,5
Germany,Germany,2021-03-07,5,142006,5
Germany,Germany,2021-03-08,5,142441,5
Germany,Germany,2021-03-09,5,143398,5
Germany,Germany,2021-03-10,5,144547,5
Germany,Germany,2021-03-11,5,145757,5
Germany,Germany,2021-03-12,5,146942,5
Germany,Germany,2021-03-13,5,147995,5
Germany,Germany,2021-03-14,5,148556,5
Germany,Germany,2021-03-15,5,149173,5
Germany,Germany,2021-03-16,5,150538,5
Germany,Germany,2021-03-17,5,152279,5
Germany,Germany,2021-03-18,5,153885,5
Germany,Germany,2021-03-19,5,155512,5
Germany,Germany,2021-03-20,5,156888,5
Germany,Germany,2021-03-21,5,157499,5
Germany,Germany,2021-03-22,5,158478,5
Germany,Germany,2021-03-23,5,160405,5
Germany,Germany,2021-03-24,5,162768,5
Germany,Germany,2021-03-25,5,165120,5
Germany,Germany,2021-03-26,5,167287,5
Germany,Germany,2021-03-27,5,169126,5
Germany,Germany,2021-03-28,5,169939,5
Germany,Germany,2021-03-29,5,170991,5
Germany,Germany,2021-03-30,5,172694,5
Germany,Germany,2021-03-31,5,174853,5
Germany,Germany,2021-04-01,5,176814,6
Germany,Germany,2021-04-02,5,178297,6
Germany,Germany,2021-04-03,5,179318,6
Germany,Germany,2021-04-04,5,179989,6
Germany,Germany,2021-04-05,5,180630,6
Germany,Germany,2021-04-06,5,181534,6
Germany,Germany,2021-04-07,5,183278,6
Germany,Germany,2021-04-08,5,185266,6
Germany,Germany,2021-04-09,5,187192,6
Germany,Germany,2021-04-10,5,188943,6
Germany,Germany,2021-04-11,5,189795,6
Germany,Germany,2021-04-12,5,190814,6
Germany,Germany,2021-04-13,5,193206,6
Germany,Germany,2021-04-14,5,195191,6
Germany,Germany,2020-01-07,15,0,NA
Germany,Germany,2020-01-08,15,0,NA
Germany,Germany,2020-01-09,15,0,NA
Germany,Germany,2020-01-10,15,0,NA
Germany,Germany,2020-01-11,15,0,NA
Germany,Germany,2020-01-12,15,0,NA
Germany,Germany,2020-01-13,15,0,NA
Germany,Germany,2020-01-14,15,0,NA
Germany,Germany,2020-01-15,15,0,NA
Germany,Germany,2020-01-16,15,0,NA
Germany,Germany,2020-01-17,15,0,NA
Germany,Germany,2020-01-18,15,0,NA
Germany,Germany,2020-01-19,15,1,NA
Germany,Germany,2020-01-20,15,1,NA
Germany,Germany,2020-01-21,15,1,NA
Germany,Germany,2020-01-22,15,1,NA
Germany,Germany,2020-01-23,15,1,NA
Germany,Germany,2020-01-24,15,1,NA
Germany,Germany,2020-01-25,15,1,NA
Germany,Germany,2020-01-26,15,1,NA
Germany,Germany,2020-01-27,15,1,NA
Germany,Germany,2020-01-28,15,2,NA
Germany,Germany,2020-01-29,15,4,NA
Germany,Germany,2020-01-30,15,4,NA
Germany,Germany,2020-01-31,15,5,NA
Germany,Germany,2020-02-01,15,5,NA
Germany,Germany,2020-02-02,15,5,NA
Germany,Germany,2020-02-03,15,6,NA
Germany,Germany,2020-02-04,15,7,NA
Germany,Germany,2020-02-05,15,7,NA
Germany,Germany,2020-02-06,15,7,NA
Germany,Germany,2020-02-07,15,7,NA
Germany,Germany,2020-02-08,15,7,NA
Germany,Germany,2020-02-09,15,7,NA
Germany,Germany,2020-02-10,15,7,NA
Germany,Germany,2020-02-11,15,7,NA
Germany,Germany,2020-02-12,15,7,NA
Germany,Germany,2020-02-13,15,7,NA
Germany,Germany,2020-02-14,15,7,NA
Germany,Germany,2020-02-15,15,7,NA
Germany,Germany,2020-02-16,15,7,NA
Germany,Germany,2020-02-17,15,8,NA
Germany,Germany,2020-02-18,15,8,NA
Germany,Germany,2020-02-19,15,8,NA
Germany,Germany,2020-02-20,15,9,0
Germany,Germany,2020-02-21,15,9,0
Germany,Germany,2020-02-22,15,9,0
Germany,Germany,2020-02-23,15,9,0
Germany,Germany,2020-02-24,15,9,0
Germany,Germany,2020-02-25,15,11,0
Germany,Germany,2020-02-26,15,13,0
Germany,Germany,2020-02-27,15,25,0
Germany,Germany,2020-02-28,15,46,0
Germany,Germany,2020-02-29,15,54,0
Germany,Germany,2020-03-01,15,71,0
Germany,Germany,2020-03-02,15,86,0
Germany,Germany,2020-03-03,15,110,0
Germany,Germany,2020-03-04,15,166,0
Germany,Germany,2020-03-05,15,231,0
Germany,Germany,2020-03-06,15,267,0
Germany,Germany,2020-03-07,15,305,0
Germany,Germany,2020-03-08,15,328,0
Germany,Germany,2020-03-09,15,417,0
Germany,Germany,2020-03-10,15,569,0
Germany,Germany,2020-03-11,15,760,0
Germany,Germany,2020-03-12,15,974,0
Germany,Germany,2020-03-13,15,1322,0
Germany,Germany,2020-03-14,15,1669,0
Germany,Germany,2020-03-15,15,1917,0
Germany,Germany,2020-03-16,15,2439,0
Germany,Germany,2020-03-17,15,3259,0
Germany,Germany,2020-03-18,15,4241,1
Germany,Germany,2020-03-19,15,5339,2
Germany,Germany,2020-03-20,15,6444,2
Germany,Germany,2020-03-21,15,7371,2
Germany,Germany,2020-03-22,15,7957,2
Germany,Germany,2020-03-23,15,8917,3
Germany,Germany,2020-03-24,15,10187,3
Germany,Germany,2020-03-25,15,11584,3
Germany,Germany,2020-03-26,15,13085,4
Germany,Germany,2020-03-27,15,14542,4
Germany,Germany,2020-03-28,15,15720,4
Germany,Germany,2020-03-29,15,16491,4
Germany,Germany,2020-03-30,15,17454,4
Germany,Germany,2020-03-31,15,18839,4
Germany,Germany,2020-04-01,15,20273,5
Germany,Germany,2020-04-02,15,21779,5
Germany,Germany,2020-04-03,15,23178,8
Germany,Germany,2020-04-04,15,24136,8
Germany,Germany,2020-04-05,15,24715,8
Germany,Germany,2020-04-06,15,25560,8
Germany,Germany,2020-04-07,15,26744,9
Germany,Germany,2020-04-08,15,27926,10
Germany,Germany,2020-04-09,15,29105,10
Germany,Germany,2020-04-10,15,29884,10
Germany,Germany,2020-04-11,15,30572,10
Germany,Germany,2020-04-12,15,30990,10
Germany,Germany,2020-04-13,15,31345,11
Germany,Germany,2020-04-14,15,31921,11
Germany,Germany,2020-04-15,15,32691,12
Germany,Germany,2020-04-16,15,33582,12
Germany,Germany,2020-04-17,15,34412,13
Germany,Germany,2020-04-18,15,34961,13
Germany,Germany,2020-04-19,15,35289,13
Germany,Germany,2020-04-20,15,35689,15
Germany,Germany,2020-04-21,15,36255,17
Germany,Germany,2020-04-22,15,36931,17
Germany,Germany,2020-04-23,15,37460,18
Germany,Germany,2020-04-24,15,38026,18
Germany,Germany,2020-04-25,15,38354,18
Germany,Germany,2020-04-26,15,38553,18
Germany,Germany,2020-04-27,15,38879,18
Germany,Germany,2020-04-28,15,39290,19
Germany,Germany,2020-04-29,15,39691,19
Germany,Germany,2020-04-30,15,40086,19
Germany,Germany,2020-05-01,15,40321,19
Germany,Germany,2020-05-02,15,40502,19
Germany,Germany,2020-05-03,15,40653,19
Germany,Germany,2020-05-04,15,40873,19
Germany,Germany,2020-05-05,15,41178,19
Germany,Germany,2020-05-06,15,41507,19
Germany,Germany,2020-05-07,15,41856,19
Germany,Germany,2020-05-08,15,42133,19
Germany,Germany,2020-05-09,15,42327,19
Germany,Germany,2020-05-10,15,42430,19
Germany,Germany,2020-05-11,15,42648,19
Germany,Germany,2020-05-12,15,42881,19
Germany,Germany,2020-05-13,15,43128,19
Germany,Germany,2020-05-14,15,43327,19
Germany,Germany,2020-05-15,15,43553,19
Germany,Germany,2020-05-16,15,43700,19
Germany,Germany,2020-05-17,15,43817,19
Germany,Germany,2020-05-18,15,44004,19
Germany,Germany,2020-05-19,15,44220,19
Germany,Germany,2020-05-20,15,44472,19
Germany,Germany,2020-05-21,15,44603,19
Germany,Germany,2020-05-22,15,44773,20
Germany,Germany,2020-05-23,15,44872,20
Germany,Germany,2020-05-24,15,44949,20
Germany,Germany,2020-05-25,15,45070,20
Germany,Germany,2020-05-26,15,45252,20
Germany,Germany,2020-05-27,15,45476,20
Germany,Germany,2020-05-28,15,45644,20
Germany,Germany,2020-05-29,15,45771,20
Germany,Germany,2020-05-30,15,45917,20
Germany,Germany,2020-05-31,15,45984,20
Germany,Germany,2020-06-01,15,46037,20
Germany,Germany,2020-06-02,15,46141,20
Germany,Germany,2020-06-03,15,46321,20
Germany,Germany,2020-06-04,15,46510,20
Germany,Germany,2020-06-05,15,46657,20
Germany,Germany,2020-06-06,15,46756,20
Germany,Germany,2020-06-07,15,46802,20
Germany,Germany,2020-06-08,15,46911,20
Germany,Germany,2020-06-09,15,47072,20
Germany,Germany,2020-06-10,15,47251,20
Germany,Germany,2020-06-11,15,47333,20
Germany,Germany,2020-06-12,15,47452,20
Germany,Germany,2020-06-13,15,47564,20
Germany,Germany,2020-06-14,15,47629,20
Germany,Germany,2020-06-15,15,47712,20
Germany,Germany,2020-06-16,15,47903,20
Germany,Germany,2020-06-17,15,48219,20
Germany,Germany,2020-06-18,15,48443,20
Germany,Germany,2020-06-19,15,48771,20
Germany,Germany,2020-06-20,15,48966,20
Germany,Germany,2020-06-21,15,49051,20
Germany,Germany,2020-06-22,15,49204,20
Germany,Germany,2020-06-23,15,49374,20
Germany,Germany,2020-06-24,15,49553,20
Germany,Germany,2020-06-25,15,49734,20
Germany,Germany,2020-06-26,15,49945,20
Germany,Germany,2020-06-27,15,50073,20
Germany,Germany,2020-06-28,15,50138,20
Germany,Germany,2020-06-29,15,50288,20
Germany,Germany,2020-06-30,15,50458,20
Germany,Germany,2020-07-01,15,50626,21
Germany,Germany,2020-07-02,15,50810,21
Germany,Germany,2020-07-03,15,50959,21
Germany,Germany,2020-07-04,15,51062,21
Germany,Germany,2020-07-05,15,51106,21
Germany,Germany,2020-07-06,15,51211,22
Germany,Germany,2020-07-07,15,51346,22
Germany,Germany,2020-07-08,15,51496,22
Germany,Germany,2020-07-09,15,51652,22
Germany,Germany,2020-07-10,15,51824,22
Germany,Germany,2020-07-11,15,51929,22
Germany,Germany,2020-07-12,15,51979,22
Germany,Germany,2020-07-13,15,52096,22
Germany,Germany,2020-07-14,15,52270,22
Germany,Germany,2020-07-15,15,52469,22
Germany,Germany,2020-07-16,15,52667,22
Germany,Germany,2020-07-17,15,52870,22
Germany,Germany,2020-07-18,15,53017,22
Germany,Germany,2020-07-19,15,53076,22
Germany,Germany,2020-07-20,15,53263,22
Germany,Germany,2020-07-21,15,53446,22
Germany,Germany,2020-07-22,15,53690,22
Germany,Germany,2020-07-23,15,53933,22
Germany,Germany,2020-07-24,15,54233,22
Germany,Germany,2020-07-25,15,54420,22
Germany,Germany,2020-07-26,15,54493,22
Germany,Germany,2020-07-27,15,54690,22
Germany,Germany,2020-07-28,15,54947,22
Germany,Germany,2020-07-29,15,55299,22
Germany,Germany,2020-07-30,15,55626,22
Germany,Germany,2020-07-31,15,55983,22
Germany,Germany,2020-08-01,15,56201,22
Germany,Germany,2020-08-02,15,56311,22
Germany,Germany,2020-08-03,15,56611,22
Germany,Germany,2020-08-04,15,56973,22
Germany,Germany,2020-08-05,15,57442,22
Germany,Germany,2020-08-06,15,57888,22
Germany,Germany,2020-08-07,15,58283,22
Germany,Germany,2020-08-08,15,58584,22
Germany,Germany,2020-08-09,15,58720,22
Germany,Germany,2020-08-10,15,59169,22
Germany,Germany,2020-08-11,15,59684,22
Germany,Germany,2020-08-12,15,60336,22
Germany,Germany,2020-08-13,15,61011,22
Germany,Germany,2020-08-14,15,61645,22
Germany,Germany,2020-08-15,15,61960,22
Germany,Germany,2020-08-16,15,62165,22
Germany,Germany,2020-08-17,15,62897,22
Germany,Germany,2020-08-18,15,63628,22
Germany,Germany,2020-08-19,15,64498,22
Germany,Germany,2020-08-20,15,65281,22
Germany,Germany,2020-08-21,15,66038,23
Germany,Germany,2020-08-22,15,66464,23
Germany,Germany,2020-08-23,15,66729,23
Germany,Germany,2020-08-24,15,67410,23
Germany,Germany,2020-08-25,15,68110,23
Germany,Germany,2020-08-26,15,68898,23
Germany,Germany,2020-08-27,15,69631,23
Germany,Germany,2020-08-28,15,70317,23
Germany,Germany,2020-08-29,15,70713,23
Germany,Germany,2020-08-30,15,70970,23
Germany,Germany,2020-08-31,15,71574,23
Germany,Germany,2020-09-01,15,72239,23
Germany,Germany,2020-09-02,15,72945,23
Germany,Germany,2020-09-03,15,73677,23
Germany,Germany,2020-09-04,15,74367,23
Germany,Germany,2020-09-05,15,74837,23
Germany,Germany,2020-09-06,15,75087,23
Germany,Germany,2020-09-07,15,75727,23
Germany,Germany,2020-09-08,15,76322,23
Germany,Germany,2020-09-09,15,77059,23
Germany,Germany,2020-09-10,15,77777,23
Germany,Germany,2020-09-11,15,78482,23
Germany,Germany,2020-09-12,15,79020,23
Germany,Germany,2020-09-13,15,79373,23
Germany,Germany,2020-09-14,15,80000,23
Germany,Germany,2020-09-15,15,80889,23
Germany,Germany,2020-09-16,15,81801,23
Germany,Germany,2020-09-17,15,82798,23
Germany,Germany,2020-09-18,15,83748,23
Germany,Germany,2020-09-19,15,84335,23
Germany,Germany,2020-09-20,15,84623,23
Germany,Germany,2020-09-21,15,85340,23
Germany,Germany,2020-09-22,15,86136,23
Germany,Germany,2020-09-23,15,87016,24
Germany,Germany,2020-09-24,15,88039,24
Germany,Germany,2020-09-25,15,88953,24
Germany,Germany,2020-09-26,15,89649,24
Germany,Germany,2020-09-27,15,89992,24
Germany,Germany,2020-09-28,15,90719,24
Germany,Germany,2020-09-29,15,91582,25
Germany,Germany,2020-09-30,15,92665,25
Germany,Germany,2020-10-01,15,93845,25
Germany,Germany,2020-10-02,15,95007,25
Germany,Germany,2020-10-03,15,95867,25
Germany,Germany,2020-10-04,15,96334,25
Germany,Germany,2020-10-05,15,97246,25
Germany,Germany,2020-10-06,15,98622,25
Germany,Germany,2020-10-07,15,100287,25
Germany,Germany,2020-10-08,15,102064,25
Germany,Germany,2020-10-09,15,104003,25
Germany,Germany,2020-10-10,15,105373,25
Germany,Germany,2020-10-11,15,106235,25
Germany,Germany,2020-10-12,15,107834,25
Germany,Germany,2020-10-13,15,109833,25
Germany,Germany,2020-10-14,15,112496,25
Germany,Germany,2020-10-15,15,115454,25
Germany,Germany,2020-10-16,15,118429,25
Germany,Germany,2020-10-17,15,120524,25
Germany,Germany,2020-10-18,15,121920,25
Germany,Germany,2020-10-19,15,124256,25
Germany,Germany,2020-10-20,15,127513,25
Germany,Germany,2020-10-21,15,131869,25
Germany,Germany,2020-10-22,15,136860,25
Germany,Germany,2020-10-23,15,141847,25
Germany,Germany,2020-10-24,15,145768,25
Germany,Germany,2020-10-25,15,148363,25
Germany,Germany,2020-10-26,15,152516,25
Germany,Germany,2020-10-27,15,157935,28
Germany,Germany,2020-10-28,15,164267,29
Germany,Germany,2020-10-29,15,170949,29
Germany,Germany,2020-10-30,15,177614,29
Germany,Germany,2020-10-31,15,182279,29
